fishid,ka,date,tl_mm,weight_g,lake,sex
T412113,22.11,3000-11-16,870,3350,Most,F
T412113,28.7,3000-11-17,870,3350,Most,F
T412113,29.58,3000-11-18,870,3350,Most,F
T412113,18.92,3000-11-19,870,3350,Most,F
T412113,21.92,3000-11-20,870,3350,Most,F
T412115,32.35,3000-06-01,1010,5500,Most,M
T412115,21.81,3000-06-02,1010,5500,Most,M
T412115,11.02,3000-06-03,1010,5500,Most,M
T412115,18.13,3000-06-04,1010,5500,Most,M
T412115,6.99,3000-06-05,1010,5500,Most,M
T412115,8.67,3000-06-06,1010,5500,Most,M
T412115,4.97,3000-06-07,1010,5500,Most,M
T412115,17.12,3000-06-08,1010,5500,Most,M
T412115,9.91,3000-06-09,1010,5500,Most,M
T412115,20.36,3000-06-10,1010,5500,Most,M
T412115,9,3000-06-11,1010,5500,Most,M
T412115,4.82,3000-06-12,1010,5500,Most,M
T412115,4.75,3000-06-13,1010,5500,Most,M
T412115,5.33,3000-06-14,1010,5500,Most,M
T412115,25.2,3000-06-15,1010,5500,Most,M
T412115,25.54,3000-06-16,1010,5500,Most,M
T412115,14.35,3000-06-17,1010,5500,Most,M
T412115,13.17,3000-06-18,1010,5500,Most,M
T412115,18.67,3000-06-19,1010,5500,Most,M
T412115,19.84,3000-06-20,1010,5500,Most,M
T412115,36.77,3000-06-21,1010,5500,Most,M
T412115,18.08,3000-06-22,1010,5500,Most,M
T412115,13.61,3000-06-23,1010,5500,Most,M
T412115,22.71,3000-06-24,1010,5500,Most,M
T412115,22.28,3000-06-25,1010,5500,Most,M
T412115,17.4,3000-06-26,1010,5500,Most,M
T412115,27.73,3000-06-27,1010,5500,Most,M
T412115,55.19,3000-06-28,1010,5500,Most,M
T412115,55.5,3000-06-29,1010,5500,Most,M
T412115,23.06,3000-06-30,1010,5500,Most,M
T412115,4.2,3000-07-01,1010,5500,Most,M
T412115,10.87,3000-07-02,1010,5500,Most,M
T412115,13.86,3000-07-03,1010,5500,Most,M
T412115,11.1,3000-07-04,1010,5500,Most,M
T412115,22.68,3000-07-06,1010,5500,Most,M
T412115,10.62,3000-07-07,1010,5500,Most,M
T412115,35.14,3000-07-08,1010,5500,Most,M
T412115,34.03,3000-07-09,1010,5500,Most,M
T412115,59.46,3000-07-10,1010,5500,Most,M
T412115,36.29,3000-07-11,1010,5500,Most,M
T412115,10.62,3000-07-12,1010,5500,Most,M
T412115,23.21,3000-07-13,1010,5500,Most,M
T412115,66.75,3000-07-14,1010,5500,Most,M
T412115,83.92,3000-07-15,1010,5500,Most,M
T412115,68.41,3000-07-16,1010,5500,Most,M
T412115,53.18,3000-07-17,1010,5500,Most,M
T412115,58.89,3000-07-18,1010,5500,Most,M
T412115,66.88,3000-07-19,1010,5500,Most,M
T412115,73.59,3000-07-20,1010,5500,Most,M
T412115,49.78,3000-07-21,1010,5500,Most,M
T412115,34.36,3000-07-22,1010,5500,Most,M
T412115,41.14,3000-07-23,1010,5500,Most,M
T412115,31.81,3000-07-24,1010,5500,Most,M
T412115,90.18,3000-07-25,1010,5500,Most,M
T412115,99.47,3000-07-26,1010,5500,Most,M
T412115,76.56,3000-07-27,1010,5500,Most,M
T412115,74.48,3000-07-28,1010,5500,Most,M
T412115,23.99,3000-07-29,1010,5500,Most,M
T412115,57.02,3000-07-30,1010,5500,Most,M
T412115,47.26,3000-07-31,1010,5500,Most,M
T412115,20.72,3000-08-01,1010,5500,Most,M
T412115,19.18,3000-08-02,1010,5500,Most,M
T412115,23.76,3000-08-03,1010,5500,Most,M
T412115,34.64,3000-08-04,1010,5500,Most,M
T412115,64.1,3000-08-05,1010,5500,Most,M
T412115,52.53,3000-08-06,1010,5500,Most,M
T412115,21.62,3000-08-07,1010,5500,Most,M
T412115,18.14,3000-08-08,1010,5500,Most,M
T412115,27.24,3000-08-09,1010,5500,Most,M
T412115,38.18,3000-08-10,1010,5500,Most,M
T412115,37.38,3000-08-11,1010,5500,Most,M
T412115,40.81,3000-08-12,1010,5500,Most,M
T412115,28.91,3000-08-13,1010,5500,Most,M
T412115,22.36,3000-08-14,1010,5500,Most,M
T412115,18.3,3000-08-15,1010,5500,Most,M
T412115,4.56,3000-08-16,1010,5500,Most,M
T412115,39.31,3000-08-17,1010,5500,Most,M
T412115,35.45,3000-08-18,1010,5500,Most,M
T412115,44.02,3000-08-19,1010,5500,Most,M
T412115,63.67,3000-08-20,1010,5500,Most,M
T412115,58.74,3000-08-21,1010,5500,Most,M
T412115,38.06,3000-08-22,1010,5500,Most,M
T412115,62.6,3000-08-23,1010,5500,Most,M
T412115,66.5,3000-08-24,1010,5500,Most,M
T412115,42.32,3000-08-25,1010,5500,Most,M
T412115,58.82,3000-08-26,1010,5500,Most,M
T412115,49.96,3000-08-27,1010,5500,Most,M
T412115,51.19,3000-08-28,1010,5500,Most,M
T412115,60.86,3000-08-29,1010,5500,Most,M
T412115,14.21,3000-08-30,1010,5500,Most,M
T412115,20.41,3000-08-31,1010,5500,Most,M
T412115,29.69,3000-09-01,1010,5500,Most,M
T412115,67.68,3000-09-02,1010,5500,Most,M
T412115,61.85,3000-09-03,1010,5500,Most,M
T412115,42.9,3000-09-04,1010,5500,Most,M
T412115,50.68,3000-09-05,1010,5500,Most,M
T412115,56.09,3000-09-06,1010,5500,Most,M
T412115,30,3000-09-07,1010,5500,Most,M
T412115,66.46,3000-09-08,1010,5500,Most,M
T412115,45.67,3000-09-09,1010,5500,Most,M
T412115,71.5,3000-09-10,1010,5500,Most,M
T412115,30.28,3000-09-11,1010,5500,Most,M
T412115,51.45,3000-09-12,1010,5500,Most,M
T412115,29.24,3000-09-13,1010,5500,Most,M
T412115,44.97,3000-09-14,1010,5500,Most,M
T412115,32.1,3000-09-15,1010,5500,Most,M
T412115,21.06,3000-09-16,1010,5500,Most,M
T412115,15.4,3000-09-17,1010,5500,Most,M
T412115,17.42,3000-09-18,1010,5500,Most,M
T412115,15.18,3000-09-19,1010,5500,Most,M
T412115,14.14,3000-09-20,1010,5500,Most,M
T412115,11.1,3000-09-21,1010,5500,Most,M
T412115,7.42,3000-09-22,1010,5500,Most,M
T412115,14.16,3000-09-23,1010,5500,Most,M
T412115,29.85,3000-09-24,1010,5500,Most,M
T412115,11.19,3000-09-25,1010,5500,Most,M
T412115,9.81,3000-09-26,1010,5500,Most,M
T412115,15.88,3000-09-27,1010,5500,Most,M
T412115,15.36,3000-09-28,1010,5500,Most,M
T412115,12.84,3000-09-29,1010,5500,Most,M
T412115,19.19,3000-09-30,1010,5500,Most,M
T412115,44.47,3000-10-01,1010,5500,Most,M
T412115,54.33,3000-10-02,1010,5500,Most,M
T412115,22.23,3000-10-03,1010,5500,Most,M
T412115,30.55,3000-10-04,1010,5500,Most,M
T412115,15.01,3000-10-05,1010,5500,Most,M
T412115,24.27,3000-10-06,1010,5500,Most,M
T412115,20.35,3000-10-07,1010,5500,Most,M
T412115,16.77,3000-10-08,1010,5500,Most,M
T412115,14.59,3000-10-09,1010,5500,Most,M
T412115,38.41,3000-10-10,1010,5500,Most,M
T412115,41.38,3000-10-11,1010,5500,Most,M
T412115,31.44,3000-10-12,1010,5500,Most,M
T412115,72.67,3000-10-13,1010,5500,Most,M
T412115,70.3,3000-10-14,1010,5500,Most,M
T412115,18.84,3000-10-15,1010,5500,Most,M
T412115,43.34,3000-10-16,1010,5500,Most,M
T412115,17.67,3000-10-17,1010,5500,Most,M
T412115,35.33,3000-10-18,1010,5500,Most,M
T412115,59.94,3000-10-19,1010,5500,Most,M
T412115,64.54,3000-10-20,1010,5500,Most,M
T412115,73.46,3000-10-21,1010,5500,Most,M
T412115,80.45,3000-10-22,1010,5500,Most,M
T412115,41.63,3000-10-23,1010,5500,Most,M
T412115,14.71,3000-10-24,1010,5500,Most,M
T412115,45.15,3000-10-25,1010,5500,Most,M
T412115,34.43,3000-10-26,1010,5500,Most,M
T412115,60.56,3000-10-27,1010,5500,Most,M
T412115,54.51,3000-10-28,1010,5500,Most,M
T412115,59.08,3000-10-29,1010,5500,Most,M
T412115,55.13,3000-10-30,1010,5500,Most,M
T412115,40.44,3000-10-31,1010,5500,Most,M
T412115,32.26,3000-11-01,1010,5500,Most,M
T412115,40.86,3000-11-02,1010,5500,Most,M
T412115,25.19,3000-11-03,1010,5500,Most,M
T412115,37.49,3000-11-04,1010,5500,Most,M
T412115,35.87,3000-11-05,1010,5500,Most,M
T412115,33.12,3000-11-06,1010,5500,Most,M
T412115,20.45,3000-11-07,1010,5500,Most,M
T412115,34.13,3000-11-08,1010,5500,Most,M
T412115,50.27,3000-11-09,1010,5500,Most,M
T412115,33.95,3000-11-10,1010,5500,Most,M
T412115,49.83,3000-11-11,1010,5500,Most,M
T412115,28.43,3000-11-12,1010,5500,Most,M
T412115,58.37,3000-11-13,1010,5500,Most,M
T412115,44.47,3000-11-14,1010,5500,Most,M
T412115,58.17,3000-11-15,1010,5500,Most,M
T412115,41.15,3000-11-16,1010,5500,Most,M
T412115,46.19,3000-11-17,1010,5500,Most,M
T412115,47.97,3000-11-18,1010,5500,Most,M
T412115,31.27,3000-11-19,1010,5500,Most,M
T412115,17.86,3000-11-20,1010,5500,Most,M
T412117,32.27,3000-06-02,1090,8300,Most,M
T412117,15.81,3000-06-08,1090,8300,Most,M
T412117,69.86,3000-06-09,1090,8300,Most,M
T412117,58.93,3000-06-10,1090,8300,Most,M
T412117,5.11,3000-06-27,1090,8300,Most,M
T412117,6.18,3000-07-08,1090,8300,Most,M
T412117,6.12,3000-07-09,1090,8300,Most,M
T412117,40.34,3000-07-10,1090,8300,Most,M
T412117,7.43,3000-07-11,1090,8300,Most,M
T412117,7.74,3000-07-12,1090,8300,Most,M
T412117,38.37,3000-07-13,1090,8300,Most,M
T412117,53.47,3000-07-14,1090,8300,Most,M
T412117,33.14,3000-07-15,1090,8300,Most,M
T412117,44.64,3000-07-18,1090,8300,Most,M
T412117,36.54,3000-07-19,1090,8300,Most,M
T412117,46.79,3000-07-20,1090,8300,Most,M
T412117,44.11,3000-07-21,1090,8300,Most,M
T412117,35.07,3000-07-22,1090,8300,Most,M
T412117,62.25,3000-07-23,1090,8300,Most,M
T412117,49.1,3000-07-24,1090,8300,Most,M
T412117,8.53,3000-07-25,1090,8300,Most,M
T412117,39.79,3000-07-26,1090,8300,Most,M
T412117,6.12,3000-07-27,1090,8300,Most,M
T412117,25.4,3000-07-28,1090,8300,Most,M
T412117,6.68,3000-07-29,1090,8300,Most,M
T412117,12.17,3000-07-30,1090,8300,Most,M
T412117,4.87,3000-07-31,1090,8300,Most,M
T412117,20.89,3000-08-01,1090,8300,Most,M
T412117,25.59,3000-08-02,1090,8300,Most,M
T412117,24,3000-08-04,1090,8300,Most,M
T412117,48.72,3000-08-05,1090,8300,Most,M
T412117,17.42,3000-08-06,1090,8300,Most,M
T412117,31.84,3000-08-08,1090,8300,Most,M
T412117,12.73,3000-08-09,1090,8300,Most,M
T412117,34.49,3000-08-10,1090,8300,Most,M
T412117,10.17,3000-08-12,1090,8300,Most,M
T412117,8.44,3000-08-13,1090,8300,Most,M
T412117,20.44,3000-08-14,1090,8300,Most,M
T412117,20.05,3000-08-15,1090,8300,Most,M
T412117,51.05,3000-08-16,1090,8300,Most,M
T412117,22.21,3000-08-17,1090,8300,Most,M
T412117,12.61,3000-08-18,1090,8300,Most,M
T412117,22.63,3000-08-19,1090,8300,Most,M
T412117,17.56,3000-08-20,1090,8300,Most,M
T412117,27.57,3000-08-21,1090,8300,Most,M
T412117,20.56,3000-08-22,1090,8300,Most,M
T412117,12.86,3000-08-23,1090,8300,Most,M
T412117,37.07,3000-08-24,1090,8300,Most,M
T412117,27.85,3000-08-25,1090,8300,Most,M
T412117,18.45,3000-08-26,1090,8300,Most,M
T412117,15.36,3000-08-27,1090,8300,Most,M
T412117,17.73,3000-08-28,1090,8300,Most,M
T412117,34.38,3000-08-29,1090,8300,Most,M
T412117,26.16,3000-09-01,1090,8300,Most,M
T412117,23.71,3000-09-02,1090,8300,Most,M
T412117,30.96,3000-09-03,1090,8300,Most,M
T412117,20.54,3000-09-04,1090,8300,Most,M
T412117,12.9,3000-09-05,1090,8300,Most,M
T412117,13.34,3000-09-06,1090,8300,Most,M
T412117,12.62,3000-09-07,1090,8300,Most,M
T412117,17.94,3000-09-08,1090,8300,Most,M
T412117,20.22,3000-09-09,1090,8300,Most,M
T412117,15.15,3000-09-10,1090,8300,Most,M
T412117,22,3000-09-11,1090,8300,Most,M
T412117,12.01,3000-09-12,1090,8300,Most,M
T412117,14.46,3000-09-13,1090,8300,Most,M
T412117,11.99,3000-09-14,1090,8300,Most,M
T412117,19.62,3000-09-15,1090,8300,Most,M
T412117,30.04,3000-09-16,1090,8300,Most,M
T412117,21.07,3000-09-17,1090,8300,Most,M
T412117,21.83,3000-09-18,1090,8300,Most,M
T412117,22.1,3000-09-19,1090,8300,Most,M
T412117,14.19,3000-09-20,1090,8300,Most,M
T412117,20.52,3000-09-21,1090,8300,Most,M
T412117,27.71,3000-09-22,1090,8300,Most,M
T412117,18.4,3000-09-23,1090,8300,Most,M
T412117,33.02,3000-09-24,1090,8300,Most,M
T412117,13.58,3000-09-25,1090,8300,Most,M
T412117,17.11,3000-09-26,1090,8300,Most,M
T412117,13.58,3000-09-27,1090,8300,Most,M
T412117,2.98,3000-09-30,1090,8300,Most,M
T412117,3.55,3000-10-01,1090,8300,Most,M
T412117,11.35,3000-10-02,1090,8300,Most,M
T412117,14.51,3000-10-03,1090,8300,Most,M
T412117,18.51,3000-10-04,1090,8300,Most,M
T412117,16.76,3000-10-05,1090,8300,Most,M
T412117,19.06,3000-10-06,1090,8300,Most,M
T412117,17.88,3000-10-07,1090,8300,Most,M
T412117,16.04,3000-10-08,1090,8300,Most,M
T412117,14.56,3000-10-09,1090,8300,Most,M
T412117,17.26,3000-10-10,1090,8300,Most,M
T412117,18.13,3000-10-11,1090,8300,Most,M
T412117,13.5,3000-10-12,1090,8300,Most,M
T412117,16.68,3000-10-13,1090,8300,Most,M
T412117,17.1,3000-10-14,1090,8300,Most,M
T412117,17.92,3000-10-15,1090,8300,Most,M
T412117,16.23,3000-10-16,1090,8300,Most,M
T412117,16.1,3000-10-17,1090,8300,Most,M
T412117,16.19,3000-10-18,1090,8300,Most,M
T412117,23.02,3000-10-19,1090,8300,Most,M
T412117,14.05,3000-10-20,1090,8300,Most,M
T412117,13.42,3000-10-22,1090,8300,Most,M
T412117,20.74,3000-10-23,1090,8300,Most,M
T412117,13.92,3000-10-24,1090,8300,Most,M
T412117,13.05,3000-10-25,1090,8300,Most,M
T412117,18.97,3000-10-26,1090,8300,Most,M
