fishid,ka,date,diel_period,tl_mm,weight_g,lake,sex
T449280_1,1.56,3000-06-01,night,1435,18000,Rimov,F
T449280_1,1.42,3000-06-02,day,1435,18000,Rimov,F
T449280_1,1.65,3000-06-02,night,1435,18000,Rimov,F
T449280_1,1.44,3000-06-03,day,1435,18000,Rimov,F
T449280_1,1.66,3000-06-03,night,1435,18000,Rimov,F
T449280_1,10.44,3000-06-04,day,1435,18000,Rimov,F
T449280_1,25.29,3000-06-04,night,1435,18000,Rimov,F
T449280_1,17.03,3000-06-05,night,1435,18000,Rimov,F
T449280_1,0.98,3000-06-07,day,1435,18000,Rimov,F
T449280_1,4.45,3000-06-07,night,1435,18000,Rimov,F
T449280_1,3.76,3000-06-08,day,1435,18000,Rimov,F
T449280_1,27.42,3000-06-08,night,1435,18000,Rimov,F
T449280_1,0.95,3000-06-09,day,1435,18000,Rimov,F
T449280_1,4.01,3000-06-09,night,1435,18000,Rimov,F
T449280_1,1.05,3000-06-10,day,1435,18000,Rimov,F
T449280_1,28.13,3000-06-10,night,1435,18000,Rimov,F
T449280_1,0.7,3000-06-11,day,1435,18000,Rimov,F
T449280_1,16.17,3000-06-11,night,1435,18000,Rimov,F
T449280_1,18.86,3000-06-12,day,1435,18000,Rimov,F
T449280_1,18.05,3000-06-12,night,1435,18000,Rimov,F
T449280_1,24.91,3000-06-13,day,1435,18000,Rimov,F
T449280_1,15.91,3000-06-13,night,1435,18000,Rimov,F
T449280_1,5.02,3000-06-14,day,1435,18000,Rimov,F
T449280_1,4.87,3000-06-14,night,1435,18000,Rimov,F
T449280_1,6.67,3000-06-15,day,1435,18000,Rimov,F
T449280_1,8.22,3000-06-15,night,1435,18000,Rimov,F
T449280_1,5.23,3000-06-16,day,1435,18000,Rimov,F
T449280_1,9.52,3000-06-16,night,1435,18000,Rimov,F
T449280_1,31.08,3000-06-17,day,1435,18000,Rimov,F
T449280_1,23.12,3000-06-17,night,1435,18000,Rimov,F
T449280_1,3.23,3000-06-18,day,1435,18000,Rimov,F
T449280_1,27.76,3000-06-18,night,1435,18000,Rimov,F
T449280_1,3.7,3000-06-19,day,1435,18000,Rimov,F
T449280_1,31.54,3000-06-19,night,1435,18000,Rimov,F
T449280_1,4.7,3000-06-20,day,1435,18000,Rimov,F
T449280_1,21.86,3000-06-20,night,1435,18000,Rimov,F
T449280_1,1.02,3000-06-21,day,1435,18000,Rimov,F
T449280_1,24.37,3000-06-21,night,1435,18000,Rimov,F
T449280_1,5.74,3000-06-22,day,1435,18000,Rimov,F
T449280_1,23.38,3000-06-22,night,1435,18000,Rimov,F
T449280_1,20.08,3000-06-23,day,1435,18000,Rimov,F
T449280_1,25.18,3000-06-23,night,1435,18000,Rimov,F
T449280_1,3.67,3000-06-24,day,1435,18000,Rimov,F
T449280_1,20.11,3000-06-24,night,1435,18000,Rimov,F
T449280_1,3.95,3000-06-25,day,1435,18000,Rimov,F
T449280_1,3.57,3000-06-25,night,1435,18000,Rimov,F
T449280_1,3.7,3000-06-26,day,1435,18000,Rimov,F
T449280_1,8.87,3000-06-26,night,1435,18000,Rimov,F
T449280_1,2.37,3000-06-27,day,1435,18000,Rimov,F
T449280_1,28.11,3000-06-27,night,1435,18000,Rimov,F
T449280_1,2.06,3000-06-28,day,1435,18000,Rimov,F
T449280_1,16.22,3000-06-28,night,1435,18000,Rimov,F
T449280_1,6.04,3000-06-29,day,1435,18000,Rimov,F
T449280_1,7.36,3000-06-29,night,1435,18000,Rimov,F
T449280_1,12.73,3000-06-30,day,1435,18000,Rimov,F
T449280_1,13.76,3000-06-30,night,1435,18000,Rimov,F
T449280_1,6.55,3000-07-01,day,1435,18000,Rimov,F
T449280_1,19.02,3000-07-01,night,1435,18000,Rimov,F
T449280_1,4.22,3000-07-02,day,1435,18000,Rimov,F
T449280_1,27.56,3000-07-02,night,1435,18000,Rimov,F
T449280_1,3.48,3000-07-03,day,1435,18000,Rimov,F
T449280_1,19.04,3000-07-03,night,1435,18000,Rimov,F
T449280_1,2.2,3000-07-04,day,1435,18000,Rimov,F
T449280_1,17.97,3000-07-04,night,1435,18000,Rimov,F
T449280_1,4.72,3000-07-05,day,1435,18000,Rimov,F
T449280_1,15.77,3000-07-05,night,1435,18000,Rimov,F
T449280_1,3.82,3000-07-06,day,1435,18000,Rimov,F
T449280_1,5.33,3000-07-06,night,1435,18000,Rimov,F
T449280_1,1.12,3000-07-07,day,1435,18000,Rimov,F
T449280_1,17.25,3000-07-07,night,1435,18000,Rimov,F
T449280_1,3.08,3000-07-08,day,1435,18000,Rimov,F
T449280_1,17.72,3000-07-08,night,1435,18000,Rimov,F
T449280_1,1.15,3000-07-09,day,1435,18000,Rimov,F
T449280_1,21.48,3000-07-09,night,1435,18000,Rimov,F
T449280_1,1.09,3000-07-10,day,1435,18000,Rimov,F
T449280_1,24.64,3000-07-10,night,1435,18000,Rimov,F
T449280_1,0.97,3000-07-11,day,1435,18000,Rimov,F
T449280_1,15.06,3000-07-11,night,1435,18000,Rimov,F
T449280_1,1.02,3000-07-12,day,1435,18000,Rimov,F
T449280_1,5.41,3000-07-12,night,1435,18000,Rimov,F
T449280_1,4.34,3000-07-13,day,1435,18000,Rimov,F
T449280_1,20.87,3000-07-13,night,1435,18000,Rimov,F
T449280_1,5.39,3000-07-14,day,1435,18000,Rimov,F
T449280_1,25.38,3000-07-14,night,1435,18000,Rimov,F
T449280_1,23.48,3000-07-15,day,1435,18000,Rimov,F
T449280_1,12.75,3000-07-15,night,1435,18000,Rimov,F
T449280_1,4.65,3000-07-16,day,1435,18000,Rimov,F
T449280_1,7.61,3000-07-16,night,1435,18000,Rimov,F
T449280_1,2.25,3000-07-17,day,1435,18000,Rimov,F
T449280_1,3.3,3000-07-17,night,1435,18000,Rimov,F
T449280_1,4.53,3000-07-18,day,1435,18000,Rimov,F
T449280_1,3.94,3000-07-18,night,1435,18000,Rimov,F
T449280_1,4.93,3000-07-19,day,1435,18000,Rimov,F
T449280_1,7.91,3000-07-19,night,1435,18000,Rimov,F
T449280_1,6.33,3000-07-20,day,1435,18000,Rimov,F
T449280_1,25.47,3000-07-20,night,1435,18000,Rimov,F
T449280_1,0.68,3000-07-21,day,1435,18000,Rimov,F
T449280_1,14.13,3000-07-21,night,1435,18000,Rimov,F
T449280_1,3.12,3000-07-22,day,1435,18000,Rimov,F
T449280_1,34.76,3000-07-22,night,1435,18000,Rimov,F
T449280_1,25.2,3000-07-23,day,1435,18000,Rimov,F
T449280_1,15.45,3000-07-23,night,1435,18000,Rimov,F
T449280_1,23.68,3000-07-24,day,1435,18000,Rimov,F
T449280_1,15.3,3000-07-24,night,1435,18000,Rimov,F
T449282_1,6.16,3000-06-07,day,1530,21500,Rimov,M
T449282_1,5.75,3000-06-07,night,1530,21500,Rimov,M
T449282_1,2.62,3000-06-08,night,1530,21500,Rimov,M
T449282_1,2.97,3000-06-10,night,1530,21500,Rimov,M
T449282_1,2.54,3000-06-11,night,1530,21500,Rimov,M
T449282_1,5.21,3000-06-22,night,1530,21500,Rimov,M
T449282_1,7.53,3000-07-02,night,1530,21500,Rimov,M
T449282_1,5.01,3000-07-03,day,1530,21500,Rimov,M
T449282_1,2.95,3000-07-03,night,1530,21500,Rimov,M
T449282_1,5.98,3000-07-13,night,1530,21500,Rimov,M
T449282_1,7.17,3000-07-15,night,1530,21500,Rimov,M
T449282_1,11.84,3000-07-16,night,1530,21500,Rimov,M
T449282_1,3.2,3000-07-17,night,1530,21500,Rimov,M
T449282_1,4.89,3000-07-18,night,1530,21500,Rimov,M
T449282_1,8.85,3000-07-26,day,1530,21500,Rimov,M
T449282_1,13.14,3000-07-27,day,1530,21500,Rimov,M
T449282_1,2.39,3000-08-23,day,1530,21500,Rimov,M
T449282_1,2.23,3000-08-23,night,1530,21500,Rimov,M
T449282_1,2.6,3000-08-24,day,1530,21500,Rimov,M
T449282_1,2.22,3000-08-24,night,1530,21500,Rimov,M
T449282_1,2.21,3000-08-25,day,1530,21500,Rimov,M
T449282_1,2.05,3000-08-25,night,1530,21500,Rimov,M
T449282_1,2.05,3000-08-26,day,1530,21500,Rimov,M
T449282_1,2.03,3000-08-26,night,1530,21500,Rimov,M
T449282_1,2.14,3000-08-27,day,1530,21500,Rimov,M
T449282_1,2.1,3000-08-27,night,1530,21500,Rimov,M
T449282_1,2.2,3000-08-28,day,1530,21500,Rimov,M
T449282_1,2.14,3000-08-28,night,1530,21500,Rimov,M
T449282_1,2.31,3000-08-29,day,1530,21500,Rimov,M
T449282_1,2,3000-08-29,night,1530,21500,Rimov,M
T449282_1,1.87,3000-08-30,day,1530,21500,Rimov,M
T449282_1,1.87,3000-08-30,night,1530,21500,Rimov,M
T449282_1,1.95,3000-08-31,day,1530,21500,Rimov,M
T449282_1,2.12,3000-08-31,night,1530,21500,Rimov,M
T449282_1,1.9,3000-09-01,day,1530,21500,Rimov,M
T449282_1,2.28,3000-09-01,night,1530,21500,Rimov,M
T449282_1,1.82,3000-09-02,day,1530,21500,Rimov,M
T449282_1,1.84,3000-09-02,night,1530,21500,Rimov,M
T449282_1,1.87,3000-09-03,day,1530,21500,Rimov,M
T449282_1,1.93,3000-09-03,night,1530,21500,Rimov,M
T449282_1,2.09,3000-09-04,day,1530,21500,Rimov,M
T449282_1,1.91,3000-09-04,night,1530,21500,Rimov,M
T449282_1,2.26,3000-09-05,day,1530,21500,Rimov,M
T449282_1,2.29,3000-09-05,night,1530,21500,Rimov,M
T449282_1,2.13,3000-09-06,day,1530,21500,Rimov,M
T449282_1,2.37,3000-09-06,night,1530,21500,Rimov,M
T449282_1,1.86,3000-09-07,day,1530,21500,Rimov,M
T449282_1,1.75,3000-09-07,night,1530,21500,Rimov,M
T449282_1,1.94,3000-09-08,day,1530,21500,Rimov,M
T449282_1,1.82,3000-09-08,night,1530,21500,Rimov,M
T449282_1,1.78,3000-09-09,day,1530,21500,Rimov,M
T449282_1,1.77,3000-09-09,night,1530,21500,Rimov,M
T449282_1,1.75,3000-09-10,day,1530,21500,Rimov,M
T449282_1,1.9,3000-09-10,night,1530,21500,Rimov,M
T449282_1,2.09,3000-09-11,day,1530,21500,Rimov,M
T449282_1,1.89,3000-09-11,night,1530,21500,Rimov,M
T449282_1,1.84,3000-09-12,day,1530,21500,Rimov,M
T449282_1,1.91,3000-09-12,night,1530,21500,Rimov,M
T449282_1,1.92,3000-09-13,day,1530,21500,Rimov,M
T449282_1,1.89,3000-09-13,night,1530,21500,Rimov,M
T449282_1,1.81,3000-09-14,day,1530,21500,Rimov,M
T449282_1,1.97,3000-09-14,night,1530,21500,Rimov,M
T449282_1,1.86,3000-09-15,day,1530,21500,Rimov,M
T449282_1,1.81,3000-09-15,night,1530,21500,Rimov,M
T449282_1,1.92,3000-09-16,day,1530,21500,Rimov,M
T449282_1,1.87,3000-09-16,night,1530,21500,Rimov,M
T449282_1,1.85,3000-09-17,day,1530,21500,Rimov,M
T449282_1,2.02,3000-09-17,night,1530,21500,Rimov,M
T449282_1,1.82,3000-09-18,day,1530,21500,Rimov,M
T449282_1,1.81,3000-09-18,night,1530,21500,Rimov,M
T449282_1,1.77,3000-09-19,day,1530,21500,Rimov,M
T449282_1,1.75,3000-09-19,night,1530,21500,Rimov,M
T449282_1,1.77,3000-09-20,day,1530,21500,Rimov,M
T449282_1,1.75,3000-09-20,night,1530,21500,Rimov,M
T449282_1,1.78,3000-09-21,day,1530,21500,Rimov,M
T449282_1,1.8,3000-09-21,night,1530,21500,Rimov,M
T449282_1,1.85,3000-09-22,day,1530,21500,Rimov,M
T449282_1,1.83,3000-09-22,night,1530,21500,Rimov,M
T449282_1,1.77,3000-09-23,day,1530,21500,Rimov,M
T449282_1,1.78,3000-09-23,night,1530,21500,Rimov,M
T449282_1,1.82,3000-09-24,day,1530,21500,Rimov,M
T449282_1,1.79,3000-09-24,night,1530,21500,Rimov,M
T449282_1,1.77,3000-09-25,day,1530,21500,Rimov,M
T449282_1,1.73,3000-09-25,night,1530,21500,Rimov,M
T449282_1,1.85,3000-09-27,day,1530,21500,Rimov,M
T449282_1,1.77,3000-09-27,night,1530,21500,Rimov,M
T449282_1,1.81,3000-09-28,day,1530,21500,Rimov,M
T449282_1,1.8,3000-09-28,night,1530,21500,Rimov,M
T449282_1,2.3,3000-09-29,day,1530,21500,Rimov,M
T449282_1,1.73,3000-09-29,night,1530,21500,Rimov,M
T449282_1,1.75,3000-09-30,day,1530,21500,Rimov,M
T449282_1,1.78,3000-09-30,night,1530,21500,Rimov,M
T449282_1,1.75,3000-10-01,day,1530,21500,Rimov,M
T449282_1,2.07,3000-10-01,night,1530,21500,Rimov,M
T449282_1,1.74,3000-10-02,day,1530,21500,Rimov,M
T449282_1,1.9,3000-10-02,night,1530,21500,Rimov,M
T449282_1,1.76,3000-10-03,day,1530,21500,Rimov,M
T449282_1,1.75,3000-10-03,night,1530,21500,Rimov,M
T449282_1,1.86,3000-10-04,day,1530,21500,Rimov,M
T449282_1,1.81,3000-10-04,night,1530,21500,Rimov,M
T449282_1,1.87,3000-10-05,day,1530,21500,Rimov,M
T449282_1,1.85,3000-10-05,night,1530,21500,Rimov,M
T449282_1,1.86,3000-10-06,day,1530,21500,Rimov,M
T449282_1,1.8,3000-10-06,night,1530,21500,Rimov,M
T449282_1,1.8,3000-10-07,day,1530,21500,Rimov,M
T449282_1,1.82,3000-10-07,night,1530,21500,Rimov,M
T449282_1,1.83,3000-10-08,day,1530,21500,Rimov,M
T449282_1,1.86,3000-10-08,night,1530,21500,Rimov,M
T449282_1,1.82,3000-10-09,day,1530,21500,Rimov,M
T449282_1,1.84,3000-10-09,night,1530,21500,Rimov,M
T449282_1,1.81,3000-10-10,day,1530,21500,Rimov,M
T449282_1,1.83,3000-10-10,night,1530,21500,Rimov,M
T449282_1,1.88,3000-10-11,day,1530,21500,Rimov,M
T449282_1,1.85,3000-10-11,night,1530,21500,Rimov,M
T449282_1,1.81,3000-10-12,day,1530,21500,Rimov,M
T449282_1,1.8,3000-10-12,night,1530,21500,Rimov,M
T449282_1,1.8,3000-10-13,day,1530,21500,Rimov,M
T449282_1,1.83,3000-10-13,night,1530,21500,Rimov,M
T449282_1,1.78,3000-10-14,day,1530,21500,Rimov,M
T449282_1,1.8,3000-10-14,night,1530,21500,Rimov,M
T449282_1,1.86,3000-10-15,day,1530,21500,Rimov,M
T449282_1,1.79,3000-10-15,night,1530,21500,Rimov,M
T449282_1,1.76,3000-10-16,day,1530,21500,Rimov,M
T449282_1,1.78,3000-10-16,night,1530,21500,Rimov,M
T449282_1,1.89,3000-10-17,day,1530,21500,Rimov,M
T449282_1,1.88,3000-10-17,night,1530,21500,Rimov,M
T449282_1,1.79,3000-10-18,day,1530,21500,Rimov,M
T449282_1,1.86,3000-10-18,night,1530,21500,Rimov,M
T449282_1,1.83,3000-10-19,day,1530,21500,Rimov,M
T449282_1,1.87,3000-10-19,night,1530,21500,Rimov,M
T449282_1,1.87,3000-10-20,day,1530,21500,Rimov,M
T449282_1,1.92,3000-10-20,night,1530,21500,Rimov,M
T449282_1,1.91,3000-10-21,day,1530,21500,Rimov,M
T449282_1,1.91,3000-10-21,night,1530,21500,Rimov,M
T449282_1,1.83,3000-10-22,day,1530,21500,Rimov,M
T449282_1,2.01,3000-10-22,night,1530,21500,Rimov,M
T449282_1,2.05,3000-10-23,day,1530,21500,Rimov,M
T449282_1,1.92,3000-10-23,night,1530,21500,Rimov,M
T449282_1,2.06,3000-10-24,day,1530,21500,Rimov,M
T449282_1,2.02,3000-10-24,night,1530,21500,Rimov,M
T449282_1,1.89,3000-10-25,day,1530,21500,Rimov,M
T449282_1,1.96,3000-10-25,night,1530,21500,Rimov,M
T449282_1,2,3000-10-26,day,1530,21500,Rimov,M
T449282_1,1.89,3000-10-26,night,1530,21500,Rimov,M
T449282_1,1.99,3000-10-27,day,1530,21500,Rimov,M
T449282_1,2.02,3000-10-27,night,1530,21500,Rimov,M
T449282_1,2.06,3000-10-28,day,1530,21500,Rimov,M
T449282_1,1.91,3000-10-28,night,1530,21500,Rimov,M
T449282_1,1.89,3000-10-29,day,1530,21500,Rimov,M
T449282_1,1.94,3000-10-29,night,1530,21500,Rimov,M
T449282_1,1.96,3000-10-30,day,1530,21500,Rimov,M
T449282_1,1.83,3000-10-30,night,1530,21500,Rimov,M
T449282_1,1.94,3000-10-31,day,1530,21500,Rimov,M
T449282_1,1.91,3000-10-31,night,1530,21500,Rimov,M
T449282_1,2.14,3000-11-01,day,1530,21500,Rimov,M
T449282_1,1.94,3000-11-01,night,1530,21500,Rimov,M
T449282_1,2.04,3000-11-02,day,1530,21500,Rimov,M
T449282_1,1.9,3000-11-02,night,1530,21500,Rimov,M
T449282_1,1.89,3000-11-03,day,1530,21500,Rimov,M
T449282_1,2.02,3000-11-03,night,1530,21500,Rimov,M
T449282_1,1.95,3000-11-04,day,1530,21500,Rimov,M
T449282_1,1.83,3000-11-04,night,1530,21500,Rimov,M
T449282_1,1.74,3000-11-05,day,1530,21500,Rimov,M
T449282_1,1.83,3000-11-05,night,1530,21500,Rimov,M
T449282_1,1.91,3000-11-06,day,1530,21500,Rimov,M
T449282_1,1.76,3000-11-06,night,1530,21500,Rimov,M
T449282_1,1.84,3000-11-07,day,1530,21500,Rimov,M
T449282_1,1.85,3000-11-07,night,1530,21500,Rimov,M
T449282_1,1.88,3000-11-08,day,1530,21500,Rimov,M
T449282_1,2.11,3000-11-08,night,1530,21500,Rimov,M
T449282_1,1.79,3000-11-09,day,1530,21500,Rimov,M
T449282_1,1.87,3000-11-09,night,1530,21500,Rimov,M
T449282_1,1.88,3000-11-10,day,1530,21500,Rimov,M
T449282_1,1.81,3000-11-10,night,1530,21500,Rimov,M
T449282_1,1.82,3000-11-11,day,1530,21500,Rimov,M
T449282_1,1.83,3000-11-11,night,1530,21500,Rimov,M
T449282_1,1.8,3000-11-12,day,1530,21500,Rimov,M
T449282_1,1.9,3000-11-12,night,1530,21500,Rimov,M
T449282_1,1.76,3000-11-13,day,1530,21500,Rimov,M
T449282_1,1.9,3000-11-13,night,1530,21500,Rimov,M
T449282_1,1.86,3000-11-14,day,1530,21500,Rimov,M
T449282_1,1.91,3000-11-14,night,1530,21500,Rimov,M
T449282_1,1.96,3000-11-15,day,1530,21500,Rimov,M
T449282_1,1.89,3000-11-15,night,1530,21500,Rimov,M
T449282_1,1.9,3000-11-16,day,1530,21500,Rimov,M
T449282_1,1.95,3000-11-16,night,1530,21500,Rimov,M
T449282_1,2.14,3000-11-17,day,1530,21500,Rimov,M
T449282_1,2.15,3000-11-17,night,1530,21500,Rimov,M
T449282_1,2.13,3000-11-18,day,1530,21500,Rimov,M
T449282_1,2.14,3000-11-18,night,1530,21500,Rimov,M
T449282_1,1.92,3000-11-19,day,1530,21500,Rimov,M
T449282_1,1.93,3000-11-19,night,1530,21500,Rimov,M
T449282_1,1.98,3000-11-20,day,1530,21500,Rimov,M
T449282_1,1.9,3000-11-20,night,1530,21500,Rimov,M
T449284_1,7.75,3000-06-01,night,1075,7760,Rimov,M
T449284_1,4.24,3000-06-09,night,1075,7760,Rimov,M
T449284_1,5.49,3000-06-23,night,1075,7760,Rimov,M
T449284_1,7.43,3000-06-24,night,1075,7760,Rimov,M
T449284_1,8.25,3000-06-25,night,1075,7760,Rimov,M
T449284_1,8.33,3000-06-26,night,1075,7760,Rimov,M
T449284_1,5.88,3000-06-27,night,1075,7760,Rimov,M
T449284_1,4.46,3000-06-28,night,1075,7760,Rimov,M
T449284_1,6.39,3000-07-13,night,1075,7760,Rimov,M
T449284_1,7.51,3000-07-14,night,1075,7760,Rimov,M
T449284_1,5.59,3000-07-15,night,1075,7760,Rimov,M
T449284_1,4.3,3000-07-16,night,1075,7760,Rimov,M
T449284_1,2.74,3000-07-17,night,1075,7760,Rimov,M
T449284_1,3.35,3000-07-21,night,1075,7760,Rimov,M
T449284_1,4.15,3000-07-22,night,1075,7760,Rimov,M
T449284_1,4.12,3000-07-23,night,1075,7760,Rimov,M
T449284_1,3.47,3000-07-24,night,1075,7760,Rimov,M
T449284_1,5.95,3000-07-26,night,1075,7760,Rimov,M
T449284_1,2.72,3000-07-28,night,1075,7760,Rimov,M
T449284_1,3.81,3000-07-29,night,1075,7760,Rimov,M
T449284_1,3.94,3000-07-30,night,1075,7760,Rimov,M
T449284_1,6.94,3000-07-31,night,1075,7760,Rimov,M
T449284_1,3.08,3000-08-03,night,1075,7760,Rimov,M
T449284_1,7.33,3000-08-04,night,1075,7760,Rimov,M
T449284_1,4.43,3000-08-05,night,1075,7760,Rimov,M
T449284_1,8.48,3000-08-06,night,1075,7760,Rimov,M
T449284_1,6.1,3000-08-07,night,1075,7760,Rimov,M
T449284_1,2.58,3000-08-10,night,1075,7760,Rimov,M
T449284_1,8.18,3000-08-11,night,1075,7760,Rimov,M
T449284_1,5.63,3000-08-12,day,1075,7760,Rimov,M
T449284_1,4.29,3000-08-12,night,1075,7760,Rimov,M
T449284_1,4.97,3000-08-13,night,1075,7760,Rimov,M
T449284_1,7.74,3000-09-17,night,1075,7760,Rimov,M
T449284_1,6.61,3000-09-18,day,1075,7760,Rimov,M
T449284_1,5.12,3000-09-18,night,1075,7760,Rimov,M
T449284_1,6.21,3000-09-28,night,1075,7760,Rimov,M
T449284_1,6.11,3000-10-01,day,1075,7760,Rimov,M
T449284_1,11.74,3000-10-01,night,1075,7760,Rimov,M
T449284_1,4.73,3000-10-02,day,1075,7760,Rimov,M
T449284_1,6,3000-10-02,night,1075,7760,Rimov,M
T449284_1,2.8,3000-10-03,day,1075,7760,Rimov,M
T449284_1,4.99,3000-10-03,night,1075,7760,Rimov,M
T449284_1,2.3,3000-10-04,day,1075,7760,Rimov,M
T449284_1,4.31,3000-10-04,night,1075,7760,Rimov,M
T449284_1,6.07,3000-10-05,night,1075,7760,Rimov,M
T449284_1,1.24,3000-10-06,day,1075,7760,Rimov,M
T449284_1,6.94,3000-10-06,night,1075,7760,Rimov,M
T449284_1,1.43,3000-10-07,day,1075,7760,Rimov,M
T449284_1,3.6,3000-10-07,night,1075,7760,Rimov,M
T449284_1,1.3,3000-10-08,day,1075,7760,Rimov,M
T449284_1,5.4,3000-10-08,night,1075,7760,Rimov,M
T449284_1,1.43,3000-10-09,day,1075,7760,Rimov,M
T449284_1,3.83,3000-10-09,night,1075,7760,Rimov,M
T449284_1,2,3000-10-10,day,1075,7760,Rimov,M
T449284_1,3.18,3000-10-10,night,1075,7760,Rimov,M
T449284_1,2.06,3000-10-11,day,1075,7760,Rimov,M
T449284_1,5.55,3000-10-11,night,1075,7760,Rimov,M
T449284_1,1.83,3000-10-12,day,1075,7760,Rimov,M
T449284_1,3.88,3000-10-12,night,1075,7760,Rimov,M
T449284_1,2.06,3000-10-13,day,1075,7760,Rimov,M
T449284_1,4.94,3000-10-13,night,1075,7760,Rimov,M
T449284_1,2.07,3000-10-14,day,1075,7760,Rimov,M
T449284_1,4.19,3000-10-14,night,1075,7760,Rimov,M
T449284_1,1.44,3000-10-15,day,1075,7760,Rimov,M
T449284_1,3.7,3000-10-15,night,1075,7760,Rimov,M
T449284_1,1.71,3000-10-16,day,1075,7760,Rimov,M
T449284_1,3.55,3000-10-16,night,1075,7760,Rimov,M
T449284_1,1.45,3000-10-17,day,1075,7760,Rimov,M
T449284_1,2.82,3000-10-17,night,1075,7760,Rimov,M
T449284_1,1.45,3000-10-18,day,1075,7760,Rimov,M
T449284_1,3.73,3000-10-18,night,1075,7760,Rimov,M
T449284_1,1.43,3000-10-19,day,1075,7760,Rimov,M
T449284_1,5.04,3000-10-19,night,1075,7760,Rimov,M
T449284_1,1.43,3000-10-20,day,1075,7760,Rimov,M
T449284_1,3.95,3000-10-20,night,1075,7760,Rimov,M
T449284_1,1.43,3000-10-21,day,1075,7760,Rimov,M
T449284_1,3.78,3000-10-21,night,1075,7760,Rimov,M
T449284_1,1.73,3000-10-22,day,1075,7760,Rimov,M
T449284_1,5.76,3000-10-22,night,1075,7760,Rimov,M
T449284_1,1.51,3000-10-23,day,1075,7760,Rimov,M
T449284_1,3.65,3000-10-23,night,1075,7760,Rimov,M
T449284_1,1.15,3000-10-24,day,1075,7760,Rimov,M
T449284_1,3.16,3000-10-24,night,1075,7760,Rimov,M
T449284_1,1.32,3000-10-25,day,1075,7760,Rimov,M
T449284_1,3.79,3000-10-25,night,1075,7760,Rimov,M
T449284_1,1.32,3000-10-26,day,1075,7760,Rimov,M
T449284_1,3.64,3000-10-26,night,1075,7760,Rimov,M
T449284_1,1.43,3000-10-27,day,1075,7760,Rimov,M
T449284_1,6.6,3000-10-27,night,1075,7760,Rimov,M
T449284_1,1.78,3000-10-28,day,1075,7760,Rimov,M
T449284_1,3.36,3000-10-28,night,1075,7760,Rimov,M
T449284_1,1.43,3000-10-29,day,1075,7760,Rimov,M
T449284_1,5.78,3000-10-29,night,1075,7760,Rimov,M
T449284_1,1.85,3000-10-30,day,1075,7760,Rimov,M
T449284_1,4.43,3000-10-30,night,1075,7760,Rimov,M
T449284_1,3.19,3000-10-31,day,1075,7760,Rimov,M
T449284_1,5.77,3000-10-31,night,1075,7760,Rimov,M
T449284_1,2.14,3000-11-01,day,1075,7760,Rimov,M
T449284_1,6.24,3000-11-01,night,1075,7760,Rimov,M
T449284_1,2.9,3000-11-02,day,1075,7760,Rimov,M
T449284_1,7.88,3000-11-02,night,1075,7760,Rimov,M
T449284_1,1.71,3000-11-03,day,1075,7760,Rimov,M
T449284_1,6.85,3000-11-03,night,1075,7760,Rimov,M
T449284_1,1.72,3000-11-04,day,1075,7760,Rimov,M
T449284_1,4.06,3000-11-04,night,1075,7760,Rimov,M
T449284_1,1.74,3000-11-05,day,1075,7760,Rimov,M
T449284_1,7.45,3000-11-05,night,1075,7760,Rimov,M
T449284_1,1.72,3000-11-06,day,1075,7760,Rimov,M
T449284_1,6.5,3000-11-06,night,1075,7760,Rimov,M
T449284_1,1.76,3000-11-07,day,1075,7760,Rimov,M
T449284_1,7,3000-11-07,night,1075,7760,Rimov,M
T449284_1,1.73,3000-11-08,day,1075,7760,Rimov,M
T449284_1,6.1,3000-11-08,night,1075,7760,Rimov,M
T449284_1,1.71,3000-11-09,day,1075,7760,Rimov,M
T449284_1,4.52,3000-11-09,night,1075,7760,Rimov,M
T449284_1,1.7,3000-11-10,day,1075,7760,Rimov,M
T449284_1,6.39,3000-11-10,night,1075,7760,Rimov,M
T449284_1,1.7,3000-11-11,day,1075,7760,Rimov,M
T449284_1,5.87,3000-11-11,night,1075,7760,Rimov,M
T449284_1,1.71,3000-11-12,day,1075,7760,Rimov,M
T449284_1,11.83,3000-11-12,night,1075,7760,Rimov,M
T449284_1,5.36,3000-11-13,day,1075,7760,Rimov,M
T449284_1,7.96,3000-11-13,night,1075,7760,Rimov,M
T449284_1,1.74,3000-11-14,day,1075,7760,Rimov,M
T449284_1,4.39,3000-11-14,night,1075,7760,Rimov,M
T449284_1,1.71,3000-11-15,day,1075,7760,Rimov,M
T449284_1,6.15,3000-11-15,night,1075,7760,Rimov,M
T449284_1,5.58,3000-11-16,day,1075,7760,Rimov,M
T449284_1,5.33,3000-11-16,night,1075,7760,Rimov,M
T449284_1,3.31,3000-11-17,day,1075,7760,Rimov,M
T449284_1,11.45,3000-11-17,night,1075,7760,Rimov,M
T449284_1,2.77,3000-11-18,day,1075,7760,Rimov,M
T449284_1,7.2,3000-11-18,night,1075,7760,Rimov,M
T449284_1,1.72,3000-11-19,day,1075,7760,Rimov,M
T449284_1,4.2,3000-11-19,night,1075,7760,Rimov,M
T449284_1,2.93,3000-11-20,day,1075,7760,Rimov,M
T449284_1,10.74,3000-11-20,night,1075,7760,Rimov,M
T449286_1,1.39,3000-06-01,day,1080,8500,Rimov,M
