fishid,pr_pel_mean,date,diel_period,tl_mm,weight_g,lake,sex
T412073,0.752577319587629,3000-06-18,night,1100,7920,Chabarovice,M
T412073,0.913818722139673,3000-06-18,day,1100,7920,Chabarovice,M
T412073,0.247787610619469,3000-06-19,night,1100,7920,Chabarovice,M
T412073,0.376068376068376,3000-06-19,day,1100,7920,Chabarovice,M
T412073,0.898148148148148,3000-06-20,night,1100,7920,Chabarovice,M
T412073,0.0600907029478458,3000-06-20,day,1100,7920,Chabarovice,M
T412073,0.684713375796178,3000-06-21,night,1100,7920,Chabarovice,M
T412073,0.0011001100110011,3000-06-21,day,1100,7920,Chabarovice,M
T412073,0.781132075471698,3000-06-22,night,1100,7920,Chabarovice,M
T412073,0.125319693094629,3000-06-22,day,1100,7920,Chabarovice,M
T412073,1,3000-06-23,night,1100,7920,Chabarovice,M
T412073,0.60989010989011,3000-06-23,day,1100,7920,Chabarovice,M
T412073,0.734848484848485,3000-06-24,night,1100,7920,Chabarovice,M
T412073,0.243559718969555,3000-06-24,day,1100,7920,Chabarovice,M
T412073,0.86864406779661,3000-06-25,night,1100,7920,Chabarovice,M
T412073,0.0719424460431655,3000-06-25,day,1100,7920,Chabarovice,M
T412073,0.904365904365904,3000-06-26,night,1100,7920,Chabarovice,M
T412073,0.0506329113924051,3000-06-26,day,1100,7920,Chabarovice,M
T412073,0.92,3000-06-27,night,1100,7920,Chabarovice,M
T412073,0.608391608391608,3000-06-27,day,1100,7920,Chabarovice,M
T412073,1,3000-06-28,night,1100,7920,Chabarovice,M
T412073,0.766122098022356,3000-06-28,day,1100,7920,Chabarovice,M
T412073,0.970731707317073,3000-06-29,night,1100,7920,Chabarovice,M
T412073,0.952806122448979,3000-06-29,day,1100,7920,Chabarovice,M
T412073,0.808333333333333,3000-06-30,night,1100,7920,Chabarovice,M
T412073,0.881019830028329,3000-06-30,day,1100,7920,Chabarovice,M
T412073,0.947552447552448,3000-07-01,night,1100,7920,Chabarovice,M
T412073,0.588709677419355,3000-07-01,day,1100,7920,Chabarovice,M
T412073,1,3000-07-02,night,1100,7920,Chabarovice,M
T412073,0.767676767676768,3000-07-02,day,1100,7920,Chabarovice,M
T412073,0.894285714285714,3000-07-03,night,1100,7920,Chabarovice,M
T412073,1,3000-07-04,night,1100,7920,Chabarovice,M
T412073,1,3000-07-05,night,1100,7920,Chabarovice,M
T412073,1,3000-07-05,day,1100,7920,Chabarovice,M
T412073,0.934375,3000-07-06,night,1100,7920,Chabarovice,M
T412073,0.851851851851852,3000-07-06,day,1100,7920,Chabarovice,M
T412073,0.842857142857143,3000-07-07,night,1100,7920,Chabarovice,M
T412073,0.222222222222222,3000-07-07,day,1100,7920,Chabarovice,M
T412073,0.539393939393939,3000-07-08,night,1100,7920,Chabarovice,M
T412073,0.610441767068273,3000-07-08,day,1100,7920,Chabarovice,M
T412073,0.282758620689655,3000-07-09,night,1100,7920,Chabarovice,M
T412073,0.069364161849711,3000-07-09,day,1100,7920,Chabarovice,M
T412073,0.476190476190476,3000-07-10,night,1100,7920,Chabarovice,M
T412073,0.0307692307692308,3000-07-10,day,1100,7920,Chabarovice,M
T412073,0.421052631578947,3000-07-11,night,1100,7920,Chabarovice,M
T412073,0.585284280936455,3000-07-11,day,1100,7920,Chabarovice,M
T412073,0.333333333333333,3000-07-12,day,1100,7920,Chabarovice,M
T412073,0.279661016949153,3000-07-12,night,1100,7920,Chabarovice,M
T412073,0.398976982097187,3000-07-13,night,1100,7920,Chabarovice,M
T412073,0.0246679316888046,3000-07-13,day,1100,7920,Chabarovice,M
T412073,0.121794871794872,3000-07-14,night,1100,7920,Chabarovice,M
T412073,0.0564971751412429,3000-07-15,night,1100,7920,Chabarovice,M
T412073,0.00317460317460317,3000-07-16,night,1100,7920,Chabarovice,M
T412073,0.0252100840336134,3000-07-16,day,1100,7920,Chabarovice,M
T412073,0.0265957446808511,3000-07-17,night,1100,7920,Chabarovice,M
T412073,0.110803324099723,3000-07-17,day,1100,7920,Chabarovice,M
T412073,0.0353982300884956,3000-07-18,night,1100,7920,Chabarovice,M
T412073,0.2125,3000-07-18,day,1100,7920,Chabarovice,M
T412073,0.0198511166253102,3000-07-19,night,1100,7920,Chabarovice,M
T412073,0.00694444444444444,3000-07-19,day,1100,7920,Chabarovice,M
T412073,0.00859598853868195,3000-07-20,night,1100,7920,Chabarovice,M
T412073,0.0225352112676056,3000-07-20,day,1100,7920,Chabarovice,M
T412073,0.115044247787611,3000-07-21,night,1100,7920,Chabarovice,M
T412073,0.0444444444444444,3000-07-21,day,1100,7920,Chabarovice,M
T412073,0.0130434782608696,3000-07-23,night,1100,7920,Chabarovice,M
T412073,0.0546139359698682,3000-07-23,day,1100,7920,Chabarovice,M
T412073,0.149494949494949,3000-07-24,day,1100,7920,Chabarovice,M
T412073,0.0129449838187702,3000-07-24,night,1100,7920,Chabarovice,M
T412073,0.0056980056980057,3000-07-25,night,1100,7920,Chabarovice,M
T412073,0.00332778702163062,3000-07-26,night,1100,7920,Chabarovice,M
T412073,0.00180831826401447,3000-07-26,day,1100,7920,Chabarovice,M
T412073,0.0441558441558442,3000-07-27,night,1100,7920,Chabarovice,M
T412073,0.0746812386156649,3000-07-27,day,1100,7920,Chabarovice,M
T412073,0.0902777777777778,3000-07-28,day,1100,7920,Chabarovice,M
T412073,0.00335570469798658,3000-07-28,night,1100,7920,Chabarovice,M
T412073,0.00655737704918033,3000-07-29,night,1100,7920,Chabarovice,M
T412073,0.00443131462333826,3000-07-29,day,1100,7920,Chabarovice,M
T412073,0.0651465798045603,3000-07-30,night,1100,7920,Chabarovice,M
T412073,0.0412371134020619,3000-07-30,day,1100,7920,Chabarovice,M
T412073,0.0150862068965517,3000-07-31,day,1100,7920,Chabarovice,M
T412073,0.0118694362017804,3000-07-31,night,1100,7920,Chabarovice,M
T412073,0.0223880597014925,3000-08-02,night,1100,7920,Chabarovice,M
T412073,0.00210970464135021,3000-08-02,day,1100,7920,Chabarovice,M
T412073,0.0192307692307692,3000-08-03,night,1100,7920,Chabarovice,M
T412073,0.00900900900900901,3000-08-03,day,1100,7920,Chabarovice,M
T412073,0.216666666666667,3000-08-04,night,1100,7920,Chabarovice,M
T412073,0.024822695035461,3000-08-04,day,1100,7920,Chabarovice,M
T412073,0.451882845188285,3000-08-05,night,1100,7920,Chabarovice,M
T412073,0.251028806584362,3000-08-05,day,1100,7920,Chabarovice,M
T412073,0.0430107526881721,3000-08-06,night,1100,7920,Chabarovice,M
T412073,0.0821917808219178,3000-08-07,night,1100,7920,Chabarovice,M
T412073,0.130434782608696,3000-08-08,day,1100,7920,Chabarovice,M
T412073,0.141119221411192,3000-08-09,night,1100,7920,Chabarovice,M
T412073,0.0463078848560701,3000-08-09,day,1100,7920,Chabarovice,M
T412073,0.0171428571428571,3000-08-10,night,1100,7920,Chabarovice,M
T412073,0.0821917808219178,3000-08-10,day,1100,7920,Chabarovice,M
T412073,0.0247349823321555,3000-08-11,night,1100,7920,Chabarovice,M
T412073,0.00347222222222222,3000-08-11,day,1100,7920,Chabarovice,M
T412073,0.014218009478673,3000-08-12,night,1100,7920,Chabarovice,M
T412073,0.0165289256198347,3000-08-12,day,1100,7920,Chabarovice,M
T412073,0.0567375886524823,3000-08-13,night,1100,7920,Chabarovice,M
T412073,0.00256081946222791,3000-08-13,day,1100,7920,Chabarovice,M
T412073,0.0251396648044693,3000-08-14,night,1100,7920,Chabarovice,M
T412073,0.1,3000-08-14,day,1100,7920,Chabarovice,M
T412073,0.020460358056266,3000-08-15,night,1100,7920,Chabarovice,M
T412073,0.00707547169811321,3000-08-15,day,1100,7920,Chabarovice,M
T412073,0.0178173719376392,3000-08-16,night,1100,7920,Chabarovice,M
T412073,0.00439238653001464,3000-08-16,day,1100,7920,Chabarovice,M
T412073,0.0033167495854063,3000-08-17,day,1100,7920,Chabarovice,M
T412073,0.018348623853211,3000-08-18,night,1100,7920,Chabarovice,M
T412073,0.00165562913907285,3000-08-18,day,1100,7920,Chabarovice,M
T412073,0.0105633802816901,3000-08-19,night,1100,7920,Chabarovice,M
T412073,0.0471698113207547,3000-08-19,day,1100,7920,Chabarovice,M
T412073,0.0446428571428571,3000-08-20,day,1100,7920,Chabarovice,M
T412073,0.00806451612903226,3000-08-20,night,1100,7920,Chabarovice,M
T412073,0.0268456375838926,3000-08-21,night,1100,7920,Chabarovice,M
T412073,0.0530503978779841,3000-08-21,day,1100,7920,Chabarovice,M
T412073,0.141129032258065,3000-08-22,day,1100,7920,Chabarovice,M
T412073,0.00558659217877095,3000-08-22,night,1100,7920,Chabarovice,M
T412073,0.0131578947368421,3000-08-23,night,1100,7920,Chabarovice,M
T412073,0.00571428571428571,3000-08-23,day,1100,7920,Chabarovice,M
T412073,0.0372960372960373,3000-08-24,night,1100,7920,Chabarovice,M
T412073,0.0170316301703163,3000-08-24,day,1100,7920,Chabarovice,M
T412073,0.0192307692307692,3000-08-25,night,1100,7920,Chabarovice,M
T412073,0.155807365439093,3000-08-25,day,1100,7920,Chabarovice,M
T412073,0.0732899022801303,3000-08-26,day,1100,7920,Chabarovice,M
T412073,0.0118694362017804,3000-08-26,night,1100,7920,Chabarovice,M
T412073,0.320512820512821,3000-08-27,night,1100,7920,Chabarovice,M
T412073,0.431818181818182,3000-08-27,day,1100,7920,Chabarovice,M
T412073,0.138492871690428,3000-08-28,night,1100,7920,Chabarovice,M
T412073,0.319727891156463,3000-08-28,day,1100,7920,Chabarovice,M
T412073,0.240717029449424,3000-08-29,day,1100,7920,Chabarovice,M
T412073,0.00943396226415094,3000-08-29,night,1100,7920,Chabarovice,M
T412073,0.0512820512820513,3000-08-30,night,1100,7920,Chabarovice,M
T412073,0.0618955512572534,3000-08-30,day,1100,7920,Chabarovice,M
T412073,0.0186915887850467,3000-08-31,night,1100,7920,Chabarovice,M
T412073,0.0124688279301746,3000-08-31,day,1100,7920,Chabarovice,M
T412073,0.0202702702702703,3000-09-01,night,1100,7920,Chabarovice,M
T412073,0.0065359477124183,3000-09-02,night,1100,7920,Chabarovice,M
T412073,0.0265957446808511,3000-09-02,day,1100,7920,Chabarovice,M
T412073,0.00352112676056338,3000-09-03,night,1100,7920,Chabarovice,M
T412073,0.0176211453744493,3000-09-04,day,1100,7920,Chabarovice,M
T412073,0.00699300699300699,3000-09-04,night,1100,7920,Chabarovice,M
T412073,0.0111731843575419,3000-09-05,night,1100,7920,Chabarovice,M
T412073,0.0065359477124183,3000-09-05,day,1100,7920,Chabarovice,M
T412073,0.00476190476190476,3000-09-07,day,1100,7920,Chabarovice,M
T412073,0.0227848101265823,3000-09-08,day,1100,7920,Chabarovice,M
T412073,0.0091743119266055,3000-09-09,night,1100,7920,Chabarovice,M
T412073,0.140562248995984,3000-09-10,day,1100,7920,Chabarovice,M
T412073,0.0112781954887218,3000-09-10,night,1100,7920,Chabarovice,M
T412073,0.0258620689655172,3000-09-11,night,1100,7920,Chabarovice,M
T412073,0.00768245838668374,3000-09-11,day,1100,7920,Chabarovice,M
T412073,0.0066006600660066,3000-09-12,night,1100,7920,Chabarovice,M
T412073,0.0195652173913044,3000-09-12,day,1100,7920,Chabarovice,M
T412073,0.00970873786407767,3000-09-13,night,1100,7920,Chabarovice,M
T412073,0.0283159463487332,3000-09-13,day,1100,7920,Chabarovice,M
T412073,0.00225225225225225,3000-09-14,night,1100,7920,Chabarovice,M
T412073,0.0137931034482759,3000-09-15,night,1100,7920,Chabarovice,M
T412073,0.0448979591836735,3000-09-16,day,1100,7920,Chabarovice,M
T412073,0.032520325203252,3000-09-16,night,1100,7920,Chabarovice,M
T412073,0.178240740740741,3000-09-17,day,1100,7920,Chabarovice,M
T412073,0.00397614314115308,3000-09-17,night,1100,7920,Chabarovice,M
T412073,0.0162162162162162,3000-09-18,day,1100,7920,Chabarovice,M
T412073,0.00847457627118644,3000-09-18,night,1100,7920,Chabarovice,M
T412073,0.0147420147420147,3000-09-19,night,1100,7920,Chabarovice,M
T412073,0.0145985401459854,3000-09-19,day,1100,7920,Chabarovice,M
T412073,0.129787234042553,3000-09-20,day,1100,7920,Chabarovice,M
T412073,0.00280898876404494,3000-09-20,night,1100,7920,Chabarovice,M
T412073,0.0099502487562189,3000-09-21,night,1100,7920,Chabarovice,M
T412073,0.00445765230312036,3000-09-21,day,1100,7920,Chabarovice,M
T412073,0.00210970464135021,3000-09-22,night,1100,7920,Chabarovice,M
T412073,0.0343796711509716,3000-09-22,day,1100,7920,Chabarovice,M
T412073,0.00977198697068404,3000-09-23,night,1100,7920,Chabarovice,M
T412073,0.0315581854043393,3000-09-23,day,1100,7920,Chabarovice,M
T412073,0.267716535433071,3000-09-24,night,1100,7920,Chabarovice,M
T412073,0.126126126126126,3000-09-24,day,1100,7920,Chabarovice,M
T412073,0.0114942528735632,3000-09-25,night,1100,7920,Chabarovice,M
T412073,0.0118577075098814,3000-09-25,day,1100,7920,Chabarovice,M
T412073,0.01171875,3000-09-26,night,1100,7920,Chabarovice,M
T412073,0.00172413793103448,3000-09-26,day,1100,7920,Chabarovice,M
T412073,0.00851063829787234,3000-09-27,night,1100,7920,Chabarovice,M
T412073,0.00181488203266788,3000-09-27,day,1100,7920,Chabarovice,M
T412073,0.153246753246753,3000-09-28,night,1100,7920,Chabarovice,M
T412073,0.00790513833992095,3000-09-28,day,1100,7920,Chabarovice,M
T412073,0.218978102189781,3000-09-29,night,1100,7920,Chabarovice,M
T412073,0.442006269592476,3000-09-29,day,1100,7920,Chabarovice,M
T412073,0.0876288659793814,3000-09-30,night,1100,7920,Chabarovice,M
T412073,0.00318979266347687,3000-09-30,day,1100,7920,Chabarovice,M
T412073,0.00147058823529412,3000-10-01,day,1100,7920,Chabarovice,M
T412073,0.00232558139534884,3000-10-01,night,1100,7920,Chabarovice,M
T412073,0.0309917355371901,3000-10-02,day,1100,7920,Chabarovice,M
T412073,0.00920810313075506,3000-10-02,night,1100,7920,Chabarovice,M
T412073,0.0302457466918715,3000-10-03,night,1100,7920,Chabarovice,M
T412073,0.00208768267223382,3000-10-03,day,1100,7920,Chabarovice,M
T412073,0.107734806629834,3000-10-04,night,1100,7920,Chabarovice,M
T412073,0.0297397769516729,3000-10-04,day,1100,7920,Chabarovice,M
T412073,0.0369127516778524,3000-10-05,night,1100,7920,Chabarovice,M
T412073,0.0940594059405941,3000-10-05,day,1100,7920,Chabarovice,M
T412073,0.0170454545454545,3000-10-06,day,1100,7920,Chabarovice,M
T412073,0.00179533213644524,3000-10-06,night,1100,7920,Chabarovice,M
T412073,0.0222634508348794,3000-10-07,night,1100,7920,Chabarovice,M
T412073,0.0131826741996234,3000-10-07,day,1100,7920,Chabarovice,M
T412073,0.00888888888888889,3000-10-08,night,1100,7920,Chabarovice,M
T412073,0.0177664974619289,3000-10-09,night,1100,7920,Chabarovice,M
T412073,0.00968992248062015,3000-10-09,day,1100,7920,Chabarovice,M
T412073,0.029535864978903,3000-10-10,night,1100,7920,Chabarovice,M
T412073,0.157894736842105,3000-10-10,day,1100,7920,Chabarovice,M
T412073,0.0402542372881356,3000-10-11,night,1100,7920,Chabarovice,M
T412073,0.0627306273062731,3000-10-11,day,1100,7920,Chabarovice,M
T412073,0.0170542635658915,3000-10-12,day,1100,7920,Chabarovice,M
T412073,0.0419161676646707,3000-10-13,day,1100,7920,Chabarovice,M
T412073,0.0258215962441315,3000-10-13,night,1100,7920,Chabarovice,M
T412073,0.00775193798449612,3000-10-14,day,1100,7920,Chabarovice,M
T412073,0.0281124497991968,3000-10-14,night,1100,7920,Chabarovice,M
T412073,0.0187667560321716,3000-10-15,night,1100,7920,Chabarovice,M
T412073,0.00829875518672199,3000-10-15,day,1100,7920,Chabarovice,M
T412073,0.0804597701149425,3000-10-16,day,1100,7920,Chabarovice,M
T412073,0.0376470588235294,3000-10-16,night,1100,7920,Chabarovice,M
T412073,0.154929577464789,3000-10-17,night,1100,7920,Chabarovice,M
T412073,0.32484076433121,3000-10-18,night,1100,7920,Chabarovice,M
T412073,0.113695090439276,3000-10-18,day,1100,7920,Chabarovice,M
T412073,0.31,3000-10-19,night,1100,7920,Chabarovice,M
T412073,0.203804347826087,3000-10-19,day,1100,7920,Chabarovice,M
T412073,0.0977917981072555,3000-10-20,day,1100,7920,Chabarovice,M
T412073,0.0194174757281553,3000-10-20,night,1100,7920,Chabarovice,M
T412073,0.128048780487805,3000-10-21,night,1100,7920,Chabarovice,M
T412073,0.0333333333333333,3000-10-21,day,1100,7920,Chabarovice,M
T412073,0.208994708994709,3000-10-22,night,1100,7920,Chabarovice,M
T412073,0.0715596330275229,3000-10-22,day,1100,7920,Chabarovice,M
T412073,0.224489795918367,3000-10-23,night,1100,7920,Chabarovice,M
T412073,0.10880829015544,3000-10-23,day,1100,7920,Chabarovice,M
T412073,0.407608695652174,3000-10-24,night,1100,7920,Chabarovice,M
T412073,0.0421455938697318,3000-10-25,night,1100,7920,Chabarovice,M
T412073,0.743119266055046,3000-10-26,night,1100,7920,Chabarovice,M
T412073,0.0789473684210526,3000-10-26,day,1100,7920,Chabarovice,M
T412073,0.05,3000-10-27,night,1100,7920,Chabarovice,M
T412073,0.185567010309278,3000-10-28,night,1100,7920,Chabarovice,M
T412073,0.0277777777777778,3000-10-28,day,1100,7920,Chabarovice,M
T412073,0.281407035175879,3000-10-29,night,1100,7920,Chabarovice,M
T412073,0.00602409638554217,3000-10-30,night,1100,7920,Chabarovice,M
T412073,0.150406504065041,3000-10-31,night,1100,7920,Chabarovice,M
T412073,0.241666666666667,3000-11-01,night,1100,7920,Chabarovice,M
T412073,0.0128755364806867,3000-11-02,night,1100,7920,Chabarovice,M
T412073,0.135802469135802,3000-11-02,day,1100,7920,Chabarovice,M
T412073,0.00245098039215686,3000-11-03,night,1100,7920,Chabarovice,M
T412073,0.0245231607629428,3000-11-05,night,1100,7920,Chabarovice,M
T412073,0.473118279569893,3000-11-06,night,1100,7920,Chabarovice,M
T412073,0.510791366906475,3000-11-07,night,1100,7920,Chabarovice,M
T412073,0.111111111111111,3000-11-07,day,1100,7920,Chabarovice,M
T412073,0.081447963800905,3000-11-08,day,1100,7920,Chabarovice,M
T412073,0.61744966442953,3000-11-08,night,1100,7920,Chabarovice,M
T412073,0.621262458471761,3000-11-09,night,1100,7920,Chabarovice,M
T412073,0.00359712230215827,3000-11-09,day,1100,7920,Chabarovice,M
T412073,0.628571428571429,3000-11-10,night,1100,7920,Chabarovice,M
T412073,0.0969976905311778,3000-11-11,night,1100,7920,Chabarovice,M
T412073,0.331858407079646,3000-11-12,night,1100,7920,Chabarovice,M
T412073,0.874035989717224,3000-11-12,day,1100,7920,Chabarovice,M
T412073,0.42914979757085,3000-11-13,night,1100,7920,Chabarovice,M
T412073,0.037037037037037,3000-11-13,day,1100,7920,Chabarovice,M
T412073,0.0233463035019455,3000-11-14,day,1100,7920,Chabarovice,M
T412073,0.0997782705099778,3000-11-14,night,1100,7920,Chabarovice,M
T412073,0.315634218289086,3000-11-15,night,1100,7920,Chabarovice,M
T412073,0.00523560209424084,3000-11-15,day,1100,7920,Chabarovice,M
T412073,0.0101522842639594,3000-11-16,day,1100,7920,Chabarovice,M
T412073,0.0559440559440559,3000-11-16,night,1100,7920,Chabarovice,M
T412073,0.037037037037037,3000-11-17,night,1100,7920,Chabarovice,M
T412073,0.210365853658537,3000-11-18,night,1100,7920,Chabarovice,M
T412073,0.0692520775623269,3000-11-19,day,1100,7920,Chabarovice,M
T412073,0.0201834862385321,3000-11-19,night,1100,7920,Chabarovice,M
T412074,0.956701030927835,3000-06-01,night,1350,12800,Chabarovice,F
T412074,0.244047619047619,3000-06-01,day,1350,12800,Chabarovice,F
T412074,0.799479166666667,3000-06-02,night,1350,12800,Chabarovice,F
T412074,0.0635964912280702,3000-06-02,day,1350,12800,Chabarovice,F
T412074,0.467991169977925,3000-06-03,night,1350,12800,Chabarovice,F
T412074,0.329650092081031,3000-06-03,day,1350,12800,Chabarovice,F
T412074,0.775100401606426,3000-06-04,night,1350,12800,Chabarovice,F
T412074,0.467811158798283,3000-06-04,day,1350,12800,Chabarovice,F
T412074,0.68859649122807,3000-06-05,night,1350,12800,Chabarovice,F
T412074,0.44731977818854,3000-06-05,day,1350,12800,Chabarovice,F
T412074,0.489208633093525,3000-06-06,night,1350,12800,Chabarovice,F
T412074,0.260061919504644,3000-06-06,day,1350,12800,Chabarovice,F
T412074,0.689839572192513,3000-06-07,night,1350,12800,Chabarovice,F
T412074,0.456094364351245,3000-06-07,day,1350,12800,Chabarovice,F
T412074,0.554838709677419,3000-06-08,night,1350,12800,Chabarovice,F
T412074,0.238558909444985,3000-06-08,day,1350,12800,Chabarovice,F
T412074,0.465608465608466,3000-06-09,night,1350,12800,Chabarovice,F
T412074,0.491773308957952,3000-06-09,day,1350,12800,Chabarovice,F
T412074,0.392265193370166,3000-06-10,night,1350,12800,Chabarovice,F
T412074,0.434516523867809,3000-06-10,day,1350,12800,Chabarovice,F
T412074,0.834834834834835,3000-06-11,night,1350,12800,Chabarovice,F
T412074,0.65552099533437,3000-06-11,day,1350,12800,Chabarovice,F
T412074,0.99390243902439,3000-06-12,night,1350,12800,Chabarovice,F
T412074,0.903522205206738,3000-06-12,day,1350,12800,Chabarovice,F
T412074,0.878260869565217,3000-06-13,night,1350,12800,Chabarovice,F
T412074,0.508695652173913,3000-06-13,day,1350,12800,Chabarovice,F
